study_accession,individual_accession,sample_accession,experiment_accession,run_accession,file_name,file_path,file_format,strategy,t1_id,semantic_format,size,platform,data_level,individual_name,sample_name
HRA000021,HRI035302,HRS039824,HRX048866,HRR067379,HRR067379_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067379_1.fastq.gz,fastq.gz,WGS,HRR067379_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067379_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0028,BDESCC0028N
HRA000021,HRI035302,HRS039824,HRX048866,HRR067379,HRR067379_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067379_2.fastq.gz,fastq.gz,WGS,HRR067379_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067379_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0028,BDESCC0028N
HRA000021,HRI035302,HRS039825,HRX048867,HRR067380,HRR067380_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067380_1.fastq.gz,fastq.gz,WGS,HRR067380_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067380_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0028,BDESCC0028T
HRA000021,HRI035302,HRS039825,HRX048867,HRR067380,HRR067380_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067380_2.fastq.gz,fastq.gz,WGS,HRR067380_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067380_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0028,BDESCC0028T
HRA000021,HRI035303,HRS039826,HRX048868,HRR067381,HRR067381_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067381_1.fastq.gz,fastq.gz,WGS,HRR067381_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067381_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0029,BDESCC0029N
HRA000021,HRI035303,HRS039826,HRX048868,HRR067381,HRR067381_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067381_2.fastq.gz,fastq.gz,WGS,HRR067381_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067381_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0029,BDESCC0029N
HRA000021,HRI035303,HRS039827,HRX048869,HRR067382,HRR067382_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067382_1.fastq.gz,fastq.gz,WGS,HRR067382_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067382_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0029,BDESCC0029T
HRA000021,HRI035303,HRS039827,HRX048869,HRR067382,HRR067382_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067382_2.fastq.gz,fastq.gz,WGS,HRR067382_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067382_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0029,BDESCC0029T
HRA000021,HRI035304,HRS039828,HRX048870,HRR067383,HRR067383_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067383_1.fastq.gz,fastq.gz,WGS,HRR067383_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067383_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0030,BDESCC0030N
HRA000021,HRI035304,HRS039828,HRX048870,HRR067383,HRR067383_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067383_2.fastq.gz,fastq.gz,WGS,HRR067383_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067383_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0030,BDESCC0030N
HRA000021,HRI035304,HRS039829,HRX048871,HRR067384,HRR067384_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067384_1.fastq.gz,fastq.gz,WGS,HRR067384_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067384_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0030,BDESCC0030T
HRA000021,HRI035304,HRS039829,HRX048871,HRR067384,HRR067384_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067384_2.fastq.gz,fastq.gz,WGS,HRR067384_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067384_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0030,BDESCC0030T
HRA000021,HRI035305,HRS039830,HRX048872,HRR067385,HRR067385_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067385_1.fastq.gz,fastq.gz,WGS,HRR067385_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067385_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0031,BDESCC0031N
HRA000021,HRI035305,HRS039830,HRX048872,HRR067385,HRR067385_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067385_2.fastq.gz,fastq.gz,WGS,HRR067385_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067385_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0031,BDESCC0031N
HRA000021,HRI035305,HRS039831,HRX048873,HRR067386,HRR067386_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067386_1.fastq.gz,fastq.gz,WGS,HRR067386_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067386_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0031,BDESCC0031T
HRA000021,HRI035305,HRS039831,HRX048873,HRR067386,HRR067386_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067386_2.fastq.gz,fastq.gz,WGS,HRR067386_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067386_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0031,BDESCC0031T
HRA000021,HRI035306,HRS039832,HRX048874,HRR067387,HRR067387_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067387_1.fastq.gz,fastq.gz,WGS,HRR067387_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067387_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0032,BDESCC0032N
HRA000021,HRI035306,HRS039832,HRX048874,HRR067387,HRR067387_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067387_2.fastq.gz,fastq.gz,WGS,HRR067387_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067387_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0032,BDESCC0032N
HRA000021,HRI035306,HRS039833,HRX048875,HRR067388,HRR067388_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067388_1.fastq.gz,fastq.gz,WGS,HRR067388_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067388_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0032,BDESCC0032T
HRA000021,HRI035306,HRS039833,HRX048875,HRR067388,HRR067388_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067388_2.fastq.gz,fastq.gz,WGS,HRR067388_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067388_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0032,BDESCC0032T
HRA000021,HRI035307,HRS039834,HRX048876,HRR067389,HRR067389_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067389_1.fastq.gz,fastq.gz,WGS,HRR067389_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067389_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0033,BDESCC0033N
HRA000021,HRI035307,HRS039834,HRX048876,HRR067389,HRR067389_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067389_2.fastq.gz,fastq.gz,WGS,HRR067389_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067389_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0033,BDESCC0033N
HRA000021,HRI035307,HRS039835,HRX048877,HRR067390,HRR067390_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067390_1.fastq.gz,fastq.gz,WGS,HRR067390_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067390_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0033,BDESCC0033T
HRA000021,HRI035307,HRS039835,HRX048877,HRR067390,HRR067390_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067390_2.fastq.gz,fastq.gz,WGS,HRR067390_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067390_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0033,BDESCC0033T
HRA000021,HRI035308,HRS039836,HRX048878,HRR067391,HRR067391_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067391_1.fastq.gz,fastq.gz,WGS,HRR067391_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067391_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0034,BDESCC0034N
HRA000021,HRI035308,HRS039836,HRX048878,HRR067391,HRR067391_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067391_2.fastq.gz,fastq.gz,WGS,HRR067391_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067391_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0034,BDESCC0034N
HRA000021,HRI035308,HRS039837,HRX048879,HRR067392,HRR067392_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067392_1.fastq.gz,fastq.gz,WGS,HRR067392_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067392_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0034,BDESCC0034T
HRA000021,HRI035308,HRS039837,HRX048879,HRR067392,HRR067392_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067392_2.fastq.gz,fastq.gz,WGS,HRR067392_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067392_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0034,BDESCC0034T
HRA000021,HRI035309,HRS039838,HRX048880,HRR067393,HRR067393_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067393_1.fastq.gz,fastq.gz,WGS,HRR067393_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067393_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0036,BDESCC0036N
HRA000021,HRI035309,HRS039838,HRX048880,HRR067393,HRR067393_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067393_2.fastq.gz,fastq.gz,WGS,HRR067393_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067393_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0036,BDESCC0036N
HRA000021,HRI035309,HRS039839,HRX048881,HRR067394,HRR067394_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067394_1.fastq.gz,fastq.gz,WGS,HRR067394_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067394_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0036,BDESCC0036T
HRA000021,HRI035309,HRS039839,HRX048881,HRR067394,HRR067394_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067394_2.fastq.gz,fastq.gz,WGS,HRR067394_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067394_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0036,BDESCC0036T
HRA000021,HRI035310,HRS039840,HRX048882,HRR067395,HRR067395_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067395_1.fastq.gz,fastq.gz,WGS,HRR067395_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067395_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0037,BDESCC0037N
HRA000021,HRI035310,HRS039840,HRX048882,HRR067395,HRR067395_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067395_2.fastq.gz,fastq.gz,WGS,HRR067395_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067395_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0037,BDESCC0037N
HRA000021,HRI035310,HRS039841,HRX048883,HRR067396,HRR067396_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067396_1.fastq.gz,fastq.gz,WGS,HRR067396_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067396_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0037,BDESCC0037T
HRA000021,HRI035310,HRS039841,HRX048883,HRR067396,HRR067396_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067396_2.fastq.gz,fastq.gz,WGS,HRR067396_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067396_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0037,BDESCC0037T
HRA000021,HRI035311,HRS039842,HRX048884,HRR067397,HRR067397_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067397_1.fastq.gz,fastq.gz,WGS,HRR067397_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067397_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0039,BDESCC0039N
HRA000021,HRI035311,HRS039842,HRX048884,HRR067397,HRR067397_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067397_2.fastq.gz,fastq.gz,WGS,HRR067397_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067397_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0039,BDESCC0039N
HRA000021,HRI035311,HRS039843,HRX048885,HRR067398,HRR067398_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067398_1.fastq.gz,fastq.gz,WGS,HRR067398_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067398_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0039,BDESCC0039T
HRA000021,HRI035311,HRS039843,HRX048885,HRR067398,HRR067398_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067398_2.fastq.gz,fastq.gz,WGS,HRR067398_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067398_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0039,BDESCC0039T
HRA000021,HRI035312,HRS039844,HRX048886,HRR067399,HRR067399_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067399_1.fastq.gz,fastq.gz,WGS,HRR067399_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067399_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0040,BDESCC0040N
HRA000021,HRI035312,HRS039844,HRX048886,HRR067399,HRR067399_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067399_2.fastq.gz,fastq.gz,WGS,HRR067399_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067399_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0040,BDESCC0040N
HRA000021,HRI035312,HRS039845,HRX048887,HRR067400,HRR067400_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067400_1.fastq.gz,fastq.gz,WGS,HRR067400_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067400_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0040,BDESCC0040T
HRA000021,HRI035312,HRS039845,HRX048887,HRR067400,HRR067400_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067400_2.fastq.gz,fastq.gz,WGS,HRR067400_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067400_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0040,BDESCC0040T
HRA000021,HRI035313,HRS039846,HRX048888,HRR067401,HRR067401_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067401_1.fastq.gz,fastq.gz,WGS,HRR067401_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067401_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0041,BDESCC0041N
HRA000021,HRI035313,HRS039846,HRX048888,HRR067401,HRR067401_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067401_2.fastq.gz,fastq.gz,WGS,HRR067401_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067401_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0041,BDESCC0041N
HRA000021,HRI035313,HRS039847,HRX048889,HRR067402,HRR067402_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067402_1.fastq.gz,fastq.gz,WGS,HRR067402_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067402_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0041,BDESCC0041T
HRA000021,HRI035313,HRS039847,HRX048889,HRR067402,HRR067402_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067402_2.fastq.gz,fastq.gz,WGS,HRR067402_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067402_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0041,BDESCC0041T
HRA000021,HRI035314,HRS039848,HRX048890,HRR067403,HRR067403_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067403_1.fastq.gz,fastq.gz,WGS,HRR067403_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067403_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0043,BDESCC0043N
HRA000021,HRI035314,HRS039848,HRX048890,HRR067403,HRR067403_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067403_2.fastq.gz,fastq.gz,WGS,HRR067403_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067403_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0043,BDESCC0043N
HRA000021,HRI035314,HRS039849,HRX048891,HRR067404,HRR067404_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067404_1.fastq.gz,fastq.gz,WGS,HRR067404_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067404_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0043,BDESCC0043T
HRA000021,HRI035314,HRS039849,HRX048891,HRR067404,HRR067404_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067404_2.fastq.gz,fastq.gz,WGS,HRR067404_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067404_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0043,BDESCC0043T
HRA000021,HRI035315,HRS039850,HRX048892,HRR067405,HRR067405_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067405_1.fastq.gz,fastq.gz,WGS,HRR067405_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067405_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0044,BDESCC0044N
HRA000021,HRI035315,HRS039850,HRX048892,HRR067405,HRR067405_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067405_2.fastq.gz,fastq.gz,WGS,HRR067405_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067405_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0044,BDESCC0044N
HRA000021,HRI035315,HRS039851,HRX048893,HRR067406,HRR067406_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067406_1.fastq.gz,fastq.gz,WGS,HRR067406_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067406_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0044,BDESCC0044T
HRA000021,HRI035315,HRS039851,HRX048893,HRR067406,HRR067406_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067406_2.fastq.gz,fastq.gz,WGS,HRR067406_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067406_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0044,BDESCC0044T
HRA000021,HRI035316,HRS039852,HRX048894,HRR067407,HRR067407_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067407_1.fastq.gz,fastq.gz,WGS,HRR067407_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067407_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0045,BDESCC0045N
HRA000021,HRI035316,HRS039852,HRX048894,HRR067407,HRR067407_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067407_2.fastq.gz,fastq.gz,WGS,HRR067407_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067407_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0045,BDESCC0045N
HRA000021,HRI035316,HRS039853,HRX048895,HRR067408,HRR067408_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067408_1.fastq.gz,fastq.gz,WGS,HRR067408_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067408_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0045,BDESCC0045T
HRA000021,HRI035316,HRS039853,HRX048895,HRR067408,HRR067408_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067408_2.fastq.gz,fastq.gz,WGS,HRR067408_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067408_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0045,BDESCC0045T
HRA000021,HRI035317,HRS039854,HRX048896,HRR067409,HRR067409_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067409_1.fastq.gz,fastq.gz,WGS,HRR067409_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067409_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0046,BDESCC0046N
HRA000021,HRI035317,HRS039854,HRX048896,HRR067409,HRR067409_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067409_2.fastq.gz,fastq.gz,WGS,HRR067409_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067409_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0046,BDESCC0046N
HRA000021,HRI035317,HRS039855,HRX048897,HRR067410,HRR067410_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067410_1.fastq.gz,fastq.gz,WGS,HRR067410_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067410_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0046,BDESCC0046T
HRA000021,HRI035317,HRS039855,HRX048897,HRR067410,HRR067410_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067410_2.fastq.gz,fastq.gz,WGS,HRR067410_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067410_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0046,BDESCC0046T
HRA000021,HRI035318,HRS039856,HRX048898,HRR067411,HRR067411_1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067411_1.fastq.gz,fastq.gz,WGS,HRR067411_1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067411_1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0047,BDESCC0047N
HRA000021,HRI035318,HRS039856,HRX048898,HRR067411,HRR067411_2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067411_2.fastq.gz,fastq.gz,WGS,HRR067411_2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000021/fq/HRR067411_2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq X Ten,1,BDESCC0047,BDESCC0047N
